x,y,heading,us_signed,udp_signed,us_was_negative,x1_signed,x2_signed,y_signed
-0.7074156031445441,-0.18766000308556663,0.7715033267948965,0.036174697875976596,0.220009689331055,False,-0.7074156031445441,-0.024478088155202814,-0.18766000308556663
-0.6174712029499281,-0.16686515913483113,0.7843173267948965,0.0315081787109375,0.220009689331055,False,-0.6174712029499281,-0.02493025119128931,-0.16686515913483113
-0.5397310482765936,-0.09186005951922294,0.7946443267948966,0.0273865509033203,0.220009689331055,False,-0.5397310482765936,-0.02548869596292655,-0.09186005951922294
-0.4616341107664116,-0.06159499457726447,0.8054373267948965,0.023162689208984403,0.220009689331055,False,-0.4616341107664116,-0.025479632328127944,-0.06159499457726447
-0.3904639714129413,-0.08872492342630256,0.8151133267948966,0.019586181640625,0.220009689331055,False,-0.3904639714129413,-0.026297177224194595,-0.08872492342630256
-0.3477498085926381,-0.11923998890430365,0.8209963267948965,0.0172357940673828,0.220009689331055,False,-0.3477498085926381,-0.026454196601455173,-0.11923998890430365
-0.326241767318209,-0.0852550813053945,0.8248903267948966,0.0161798858642578,0.220009689331055,False,-0.326241767318209,-0.026719256811861478,-0.0852550813053945
-0.26560962947395494,-0.03441001466050775,0.8275503267948966,0.0131142425537109,0.220009689331055,False,-0.26560962947395494,-0.027057663535238845,-0.03441001466050775
-0.20670982210328534,-0.024614993642612326,0.8277763267948965,0.010167770385742202,0.220009689331055,False,-0.20670982210328534,-0.027436521326660662,-0.024614993642612326
-0.16655341144980745,0.01355490625287814,0.8268103267948965,0.00807289123535156,0.220009689331055,False,-0.16655341144980745,-0.027051705665245073,0.01355490625287814
-0.1254691775132324,0.028394938096021782,0.8325083267948965,0.00613128662109375,0.220009689331055,False,-0.1254691775132324,-0.0277565750870173,0.028394938096021782
-0.10312457086941476,0.0009300008868988741,0.8357193267948966,0.005041275024414061,0.220009689331055,False,-0.10312457086941476,-0.027762510501284785,0.0009300008868988741
-0.12907396528557935,0.03696989491234692,0.8368973267948966,0.00631866455078125,0.220009689331055,False,-0.12907396528557935,-0.02838284937848099,0.03696989491234692
-0.11000277450448813,0.06075994596020795,0.8449053267948966,0.00543304443359375,0.220009689331055,False,-0.11000277450448813,-0.029436145590834142,0.06075994596020795
-0.09732221283186496,-0.009694869264698092,0.8543333267948966,0.00485397338867188,0.220009689331055,False,-0.09732221283186496,-0.029730512792453378,-0.009694869264698092
-0.10737989779649534,-0.09938006170758129,0.8628813267948966,0.005399017333984381,0.220009689331055,False,-0.10737989779649534,-0.03030555757530636,-0.09938006170758129
-0.11655059286034478,-0.05577005318610606,0.8634893267948965,0.00589286804199219,0.220009689331055,False,-0.11655059286034478,-0.030983097107849918,-0.05577005318610606
-0.08936032401797347,0.06709988043330384,0.8613603267948966,0.00456443786621094,0.220009689331055,False,-0.08936032401797347,-0.031168413993046103,0.06709988043330384
-0.03100563961002455,0.10954497151036868,0.8685933267948965,0.0016009521484375,0.220009689331055,False,-0.03100563961002455,-0.03340700100997003,0.10954497151036868
-0.0003331103250266962,0.12862492147136795,0.8737243267948965,1.7013549804687e-05,0.220009689331055,False,-0.0003331103250266962,-0.031903521023778865,0.12862492147136795
-0.01864994899733989,0.10831987790162056,0.8798553267948965,0.00097076416015625,0.220009689331055,False,-0.01864994899733989,-0.033806054089210134,0.10831987790162056
-0.050521940402602855,0.07420007076273105,0.8785553267948966,0.00263992309570312,0.220009689331055,False,-0.050521940402602855,-0.033744596361038694,0.07420007076273105
-0.08882657614327359,0.04853006455683051,0.8772093267948966,0.00471771240234375,0.220009689331055,False,-0.08882657614327359,-0.03413879629807652,0.04853006455683051
-0.11171372664776977,-0.018550079381378204,0.8790963267948966,0.00599502563476562,0.220009689331055,False,-0.11171372664776977,-0.03465702348781781,-0.018550079381378204
