vw,up,us,lt,aero_force,v_app,yaw_rate,yaw_rate_paper,gk,gk_paper,kite_vel,aoa,elevation,azimuth,cs,turn_radius,usva_4,yaw_rate_4,va4,aoa4,usva_5,yaw_rate_5,va5,aoa5,usva_6,yaw_rate_6,va6,aoa6,usva_7,yaw_rate_7,va7,aoa7,usva_8,yaw_rate_8,va8,aoa8,usva_9,yaw_rate_9,va9,aoa9,usva_10,yaw_rate_10,va10,aoa10
8.0,0.42,0.05,271.0,1630.27685546875,18.85654640197754,7.2436344410987585,7.2701179737744575,7.6639525337649115,-0.02657086989811649,17.257217407226562,1.736512541770935,-0.2009933888912201,-0.09705927968025208,0.03055621428264362,1.0619095222088741,1.158854296286647,9.568052107457957,23.1964054107666,1.3174059391021729,1.0076187091597666,10.315521935731665,20.213233947753906,1.4886093139648438,0.8464661461069893,7.741429239346836,16.98954963684082,1.9115015268325806,0.8466590719470153,7.491145054938388,16.992097854614258,2.058274984359741,0.8515701085378304,8.35778462952671,17.090036392211914,2.033560276031494,0.8449112617145853,8.422371037098577,16.95697593688965,2.0431439876556396,0.8278906822852321,8.193107309921007,16.617250442504883,2.0814049243927
8.0,0.42,0.08,271.0,1944.116943359375,20.526521682739258,11.225992544685015,11.257661976670468,7.278032532276886,0.2428780671166786,19.070131301879883,1.5232994556427002,-0.4148675799369812,0.775479793548584,0.02538828095358275,3.404579546671835,1.742701230182854,13.725541046311184,23.251724243164062,1.3005506992340088,1.5149045560097345,14.569369574278099,20.24036407470703,1.4716523885726929,1.2790018007154693,10.691241269612181,17.094608306884766,1.8765593767166138,1.2826828428568386,10.174899022223538,17.142574310302734,2.017119884490967,1.2929169878004572,11.00518242430291,17.278839111328125,1.9891341924667358,1.2894001936665764,10.809097711552564,17.2318115234375,1.9881350994110107,1.2753889603499438,10.252254760067757,17.045330047607422,1.9961771965026855
8.0,0.42,0.1,271.0,2075.0029296875,21.17818832397461,15.000734008700906,15.07005206577482,7.072605682637558,-0.0822769640119825,19.766403198242188,1.4565752744674683,0.582319974899292,-0.21137936413288116,0.020166091892605015,3.358906952031867,2.330967034328879,17.95963577144054,23.323593139648438,1.2931299209594727,2.025394461651151,18.545991676288413,20.286008834838867,1.4658879041671753,1.7225500793528705,13.26781214930076,17.257156372070312,1.8468012809753418,1.7326349748363836,12.5143495844214,17.357276916503906,1.9787499904632568,1.7509195033909875,13.2131308877007,17.539705276489258,1.9497073888778687,1.75824898874752,12.909914301245244,17.612781524658203,1.9322741031646729,1.7606436525079336,12.223541934187232,17.636823654174805,1.9025903940200806
8.0,0.42,0.12,271.0,2143.5751953125,21.502702713012695,18.667070850664548,18.748235958215236,6.936874544334021,0.05738915800440716,20.11547088623047,1.441147804260254,-0.3251614272594452,0.28960874676704407,0.014999389303582609,1.3542278562882057,2.9299685322393834,22.19251416664756,23.452510833740234,1.3021254539489746,2.536333102155988,22.346750965434545,20.31708335876465,1.4659603834152222,2.1742652816151256,15.621299111382076,17.42020034790039,1.8305057287216187,2.196052725872329,14.613751153260964,17.59359359741211,1.9506698846817017,2.2273149424433765,15.265427057255685,17.843429565429688,1.9213666915893555,2.2570226035764667,15.178113062737383,18.080720901489258,1.8803213834762573,2.29284997702582,14.687908868104701,18.367341995239258,1.8123539686203003
8.0,0.42,0.15,271.0,2186.4150390625,21.692466735839844,22.25980094204835,22.350675191671435,6.834547917982942,-0.08530286869886676,20.317033767700195,1.4563194513320923,0.33674120903015137,-0.10990136861801147,0.00990535865897306,1.8343826754316006,3.5364038659100014,26.358665129097787,23.587993621826172,1.3277992010116577,3.051824951925971,25.78768145313579,20.368162155151367,1.4784337282180786,2.6447220990887503,17.624483055831316,17.653793334960938,1.823850154876709,2.680481168138576,16.6937635221534,17.891407012939453,1.926684021949768,2.7283979204248245,17.523466500129473,18.2104434967041,1.9021271467208862,2.792976225775359,17.955939361403644,18.640594482421875,1.834861159324646,2.8770563284193127,18.01012745219698,19.200912475585938,1.7332125902175903
8.0,0.42,0.18,271.0,2220.30322265625,21.826261520385742,25.65043532737764,25.74441285661837,6.710257775879111,0.23886690630608062,20.461200714111328,1.4921000003814697,0.08419711887836456,0.23623551428318024,0.005073660819714287,0.5520361287545734,4.153895936575347,30.40899160817183,23.748014450073242,1.364812970161438,3.571205674517542,28.939680236479195,20.426921844482422,1.5025556087493896,3.133574251930915,19.592371145006037,17.925804138183594,1.8280928134918213,3.1845672149777555,18.92769070620036,18.21651840209961,1.9152575731277466,3.2540669335909627,20.165814984569217,18.61324691772461,1.8987597227096558,3.3689939466004963,21.37461456804643,19.269445419311523,1.8090471029281616,3.509383875196799,22.211305396991516,20.07138442993164,1.6769816875457764
8.0,0.42,0.2,271.0,2251.869384765625,21.93568229675293,28.913476703551197,29.028728982840505,6.586245432155605,-0.004143500606943789,20.576263427734375,1.5466827154159546,0.06780485063791275,0.04952215030789375,0.0004583794881184755,0.394012043254445,4.780096143326061,34.37194054956595,23.911693572998047,1.4147239923477173,4.097288623028387,31.883162609121413,20.5045108795166,1.5418325662612915,3.6462430483981008,21.61192836023826,18.2489013671875,1.846234679222107,3.710275670486396,21.420024218480233,18.568580627441406,1.918433427810669,3.8049683307580064,23.313443515840795,19.041481018066406,1.9089152812957764,3.9840108970840444,25.432924723756887,19.936126708984375,1.8028360605239868,4.1739607482106,26.867065429687475,20.88559341430664,1.6530892848968506
