bin_variable,bin_center,bin_lower,bin_upper,tether_length_bin_center,tether_length_bin_lower,tether_length_bin_upper,campaign,year,phase_label,powered_label,n_windows,mean_depower,mean_tether_length,mean_elevation,tether_force_preferred_N_mean,tether_force_preferred_N_p16,tether_force_preferred_N_p50,tether_force_preferred_N_p84,tether_force_kite_N_mean,tether_force_kite_N_p16,tether_force_kite_N_p50,tether_force_kite_N_p84,CL_ekf_mean,CL_ekf_p16,CL_ekf_p50,CL_ekf_p84,CD_ekf_mean,CD_ekf_p16,CD_ekf_p50,CD_ekf_p84,L_over_D_ekf_mean,L_over_D_ekf_p16,L_over_D_ekf_p50,L_over_D_ekf_p84,CD_kcu_ekf_mean,CD_kcu_ekf_p16,CD_kcu_ekf_p50,CD_kcu_ekf_p84,CD_bridles_ekf_mean,CD_bridles_ekf_p16,CD_bridles_ekf_p50,CD_bridles_ekf_p84,CL_kite_ekf_mean,CL_kite_ekf_p16,CL_kite_ekf_p50,CL_kite_ekf_p84,CD_kite_ekf_mean,CD_kite_ekf_p16,CD_kite_ekf_p50,CD_kite_ekf_p84,L_over_D_kite_ekf_mean,L_over_D_kite_ekf_p16,L_over_D_kite_ekf_p50,L_over_D_kite_ekf_p84
tether_length,237.5,225.0,250.0,237.5,225.0,250.0,2019,2019,unknown,powered,16,0.18514709253047812,245.9739413816773,34.88558217259988,2783.023671652893,1731.27612359032,3124.522249934491,3764.140552908633,2783.023671652893,1731.27612359032,3124.522249934491,3764.140552908633,0.7123169998541234,0.6895898504994644,0.7059073097632316,0.72931232787894,0.06939645443174822,0.05094245071089466,0.061058086773746786,0.10059998749806394,11.404947301538321,7.299281702450053,11.342750134906336,13.997867744978285,0.00676477446982853,0.006495314641561767,0.006784618710462176,0.007081544709024001,0.011781188153303715,0.01125243278623827,0.011876240185115143,0.012369045819798608,0.7123169998541234,0.6895898504994644,0.7059073097632316,0.72931232787894,0.08794241705488046,0.06959895346669231,0.07931707927139817,0.11740649480947844,8.633909442423548,6.244410675477425,8.722447385551273,10.255030821113621
tether_length,262.5,250.0,275.0,262.5,250.0,275.0,2019,2019,unknown,powered,124,0.18514846743893762,264.8937249450853,35.51582991342668,3188.163102334688,2358.795106031284,3192.9998914343473,3908.852084836146,3188.163102334688,2358.795106031284,3192.9998914343473,3908.852084836146,0.7198951707741825,0.6887368687924743,0.7112183670847867,0.7598722106084679,0.07753439045911044,0.04476928347432165,0.07679850619356543,0.10588906831123188,10.869218588214936,7.10520037478294,9.268253040628231,15.589859847541026,0.00691865594201955,0.0065916676937595765,0.006919901995561296,0.007258137775385145,0.012040719088323739,0.011442060320733555,0.012055112019560513,0.01266771464942916,0.7198951707741825,0.6887368687924743,0.7112183670847867,0.7598722106084679,0.09649376548945372,0.06466889050569144,0.09545760653901944,0.12473210672234708,8.134460399396504,6.016241934215109,7.419300011827387,10.787693825967565
tether_length,287.5,275.0,300.0,287.5,275.0,300.0,2019,2019,unknown,powered,201,0.18514784802764567,289.3593003715507,35.93151442994104,3110.049228416237,2245.62654883355,3231.0670459635694,3888.3605429499426,3110.049228416237,2245.62654883355,3231.0670459635694,3888.3605429499426,0.7181998432725091,0.68294821197192,0.7145870550947341,0.7523923266837198,0.09422496013431261,0.07436668437237606,0.09436582632155024,0.11586047481855866,8.07329424175779,6.261955307039393,7.589535807582784,9.777412648825708,0.006841520768094465,0.006500078931028466,0.0068878999777977,0.007190801871642719,0.011857966535600629,0.011233624262632457,0.011934202307052121,0.012503729884217793,0.7181998432725091,0.68294821197192,0.7145870550947341,0.7523923266837198,0.1129244474380077,0.09384758227806037,0.11252864832139638,0.13376188016731463,6.608459927640417,5.432486763010817,6.333630972393225,7.723642264583767
tether_length,312.5,300.0,325.0,312.5,300.0,325.0,2019,2019,unknown,powered,179,0.1851448956676047,313.50581492387994,36.36939166172844,3187.956001077352,2348.2898796926024,3316.217189975924,3858.1758426628726,3187.956001077352,2348.2898796926024,3316.217189975924,3858.1758426628726,0.7125545113343532,0.675821628906728,0.7047019933774494,0.7612109128334755,0.09517242125672119,0.07178429659846312,0.09091680551835502,0.1222970613164656,7.971040070969433,6.027997404801023,7.63450830699862,9.78098474422067,0.0069651036651525375,0.006653279450411806,0.006940065838068133,0.007263493812783491,0.012068575608933188,0.011512053599002677,0.01201370268008725,0.012606335368010056,0.7125545113343532,0.675821628906728,0.7047019933774494,0.7612109128334755,0.11420610053080693,0.09067097904597891,0.11091537988348649,0.14112069304036567,6.497216075943861,5.237565161060838,6.317926424554166,7.739748078567469
tether_length,237.5,225.0,250.0,237.5,225.0,250.0,2025,2025,phase_1,powered,15,0.41293333333333343,242.72212927610144,29.846553842227546,2785.8164060271943,2731.6569243104536,3002.58928220193,3027.860737121747,2785.8164060271943,2731.6569243104536,3002.58928220193,3027.860737121747,0.8416771152148855,0.8166250264402816,0.8559688222277557,0.8773857072335857,0.19832376538814878,0.19889823833729992,0.20478573371621608,0.20845969230262426,4.273551378869247,4.165744853276674,4.206847460224185,4.295574063387633,0.006464419483823649,0.006425563329422345,0.006471818754595267,0.006486678447368323,0.010856494581614983,0.010733818285456677,0.010848207374528579,0.010952882682900943,0.8416771152148855,0.8166250264402816,0.8559688222277557,0.8773857072335857,0.2156446794535874,0.21633834988304237,0.22193609459961458,0.22578650741665363,3.923440608497431,3.840518814980212,3.8806593281562205,3.9624899088476524
tether_length,262.5,250.0,275.0,262.5,250.0,275.0,2025,2025,phase_1,powered,44,0.41510000000000014,263.12139229718446,25.370124707773268,2413.4229851644664,1941.0922641005143,2320.902304172677,2994.328185579317,2413.4229851644664,1941.0922641005143,2320.902304172677,2994.328185579317,0.8410231440023136,0.8091246823290069,0.8265548865290775,0.8702861626614172,0.2353032858197934,0.224134345309747,0.2392014488635975,0.24939820851908448,3.5857526856583846,3.3705061329246333,3.5415361660982168,3.717394984038112,0.006371758114642983,0.006282243392819173,0.006379655438530125,0.006467363589205826,0.010272383608389958,0.009978171992685912,0.010309776754923339,0.010558018892613456,0.8410231440023136,0.8091246823290069,0.8265548865290775,0.8702861626614172,0.2519474275428263,0.24081084938863026,0.25581453515554065,0.2659278557688072,3.3468770761864377,3.1651064641386983,3.3072599289835445,3.4818582396258027
tether_length,287.5,275.0,300.0,287.5,275.0,300.0,2025,2025,phase_1,powered,61,0.41497704918032796,288.99157591343567,26.434778772694706,2405.0941495118295,1850.8753700680031,2349.441915895993,3021.9057714948026,2405.0941495118295,1850.8753700680031,2349.441915895993,3021.9057714948026,0.8271068332225384,0.7915614065141696,0.8214330427435366,0.8636186355384916,0.2165370928476922,0.20138848750347765,0.214424728829599,0.2302461491725544,3.8311733243240926,3.622681101099751,3.8635283949082257,4.068822146189504,0.006445308338094097,0.006350817197058369,0.006456826196849096,0.0065318127099960235,0.010590699810422132,0.010385493880524121,0.010622084277689932,0.01076573450473721,0.8271068332225384,0.7915614065141696,0.8214330427435366,0.8636186355384916,0.23357310099620837,0.21860124012219997,0.23134616467555147,0.24712214228084456,3.549778085243366,3.3730963291506573,3.5776094662402613,3.7530238444720267
tether_length,312.5,300.0,325.0,312.5,300.0,325.0,2025,2025,phase_1,powered,27,0.41463703703703697,306.24013142875805,20.887191579107792,3408.5681290713487,2555.439836608094,3527.505767308071,3895.604850281628,3408.5681290713487,2555.439836608094,3527.505767308071,3895.604850281628,0.8239649522845276,0.7916600966799864,0.8206740792139934,0.8634210546136857,0.22366111106235095,0.2043666754139112,0.21726999052705298,0.24372997716990677,3.6979192232319127,3.5054784097451126,3.6100683099114996,4.005254266765908,0.006528631610556627,0.006486028074774425,0.006541418676432114,0.006567009986764096,0.010806294844303399,0.010683461692065908,0.010833036825163834,0.010929075347157095,0.8239649522845276,0.7916600966799864,0.8206740792139934,0.8634210546136857,0.24099603751721096,0.22183418289261106,0.2347476910690507,0.26113619701772506,3.429511627606044,3.272517612472161,3.3433390528056215,3.690268881730486
tether_length,237.5,225.0,250.0,237.5,225.0,250.0,2025,2025,phase_4,powered,4,0.4126,228.49877417767033,44.53382671915648,1179.3705767652746,1131.082645795154,1168.2553909944688,1228.5477225970596,1179.3705767652746,1131.082645795154,1168.2553909944688,1228.5477225970596,0.7369522725361,0.7258628426949598,0.7372549066182641,0.7480174916506669,0.15108875278876518,0.14882796670118995,0.15051171449184697,0.1533957019400939,4.884052317853639,4.739404108795082,4.901808455648152,5.0272800358886345,0.0061688188560781185,0.006098330623101957,0.0061393884864149074,0.006241661518627339,0.010405323971242286,0.010229630768045141,0.010326075889107987,0.010587357021010175,0.7369522725361,0.7258628426949598,0.7372549066182641,0.7480174916506669,0.1676628956160856,0.16516131608552145,0.16690982895256476,0.17022472047973142,4.401417479629208,4.271343671178313,4.42048685421803,4.529965738112996
