date,roll0,roll1,pitch0,pitch1,yaw0,yaw1
2023-06-21,-82.30715774843645,172.36970118137594,1.7512161223071416,0.750521195274473,-83.8082001389854,-93.81514940931204
2023-12-11,-87.31063238359974,-0.7505211952745299,5.753995830437759,-11.758165392633828,-90.81306462821408,152.85615010423896
2024-01-09,-80.80611535788745,182.8769979152189,-1.7512161223071985,0.2501737317581387,271.93884642112573,275.44127866574
2023-11-27,-94.31549687282836,176.3724808895065,0.750521195274473,2.251563585823476,269.9374565670604,269.9374565670604
2023-11-16,-94.8158443363447,-180.8756080611536,2.251563585823476,2.7519110493398102,269.9374565670604,258.92981236970115
2023-10-26,-89.81236970118141,-192.8839471855456,6.754690757470428,-9.75677553856849,-92.31410701876302,-101.82070882557332
2019-10-08,-9.256428075052156,-7.755385684503153,-1.7512161223071985,2.7519110493398102,-95.31619179986103,130.34051424600415
